id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35893941446.25879,44994771011.645424,False,18800792422.02,,10,37997904336.0,15877194079.01787,,2025-11-30T07:33:00.000Z,0.4178439405137269,385418121.35327345,-33.145,-0.09003267,0.25699531,2.70328024,-31.95863941,-48.11838341,-49.63406135,14998065934.473755,0.4853,18802977323.12,,2025-11-30T07:33:00.000Z,,,,,,2025-11-30 09:34:03.833097
1,Bitcoin,BTC,bitcoin,12489,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19955662.0,19955662.0,False,1815926706832.35,,1,,,,2025-11-30T07:33:00.000Z,90998.0689606963,36504410630.67081,-36.587,0.07204393,0.54265904,6.43770513,-17.03708195,-20.57168703,-16.32262056,1815926706832.3467,58.7558,1910959448174.62,,2025-11-30T07:33:00.000Z,,,,,,2025-11-30 09:35:05.761175
1027,Ethereum,ETH,ethereum,11216,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120695511.86717604,120695511.86717604,True,362703703745.26,,2,,,,2025-11-30T07:33:00.000Z,3005.1134307662546,11668462443.63238,-41.527,0.16925893,-0.12507045,7.9434626,-21.70897278,-27.43565785,-32.0744281,362703703745.2586,11.7356,362703703745.26,,2025-11-30T07:33:00.000Z,,,,,,2025-11-30 09:35:05.761175
825,Tether USDt,USDT,tether,160246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,184605105442.17764,186868037023.68668,True,186925186393.42,,3,,,,2025-11-30T07:33:00.000Z,1.000305827420473,53841250655.90069,-38.2121,-0.00123751,-0.01346599,0.08281586,0.0536717,0.01153029,0.02968317,184661562745.38116,5.9749,186925186393.42,,2025-11-30T07:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-11-30 09:35:05.761175
52,XRP,XRP,xrp,1763,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60331635327.0,99985752852.0,False,219841976449.16,,4,,,,2025-11-30T07:33:00.000Z,2.1987330212392187,2005088405.4632277,-49.6171,0.07311032,0.64159094,8.83268401,-11.61101224,-22.89612489,-20.11888866,132653158818.83748,4.2921,219873302123.92,,2025-11-30T07:33:00.000Z,,,,,,2025-11-30 09:35:05.761175
1839,BNB,BNB,bnb,2979,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137736331.65,137736331.65,137736331.65,False,120445767295.24,,5,,,,2025-11-30T07:34:00.000Z,874.4662054838656,1273845669.477227,-32.7621,0.03339977,-0.58147073,4.35807985,-20.22590974,-13.58888832,1.41489815,120445767295.24277,3.8971,120445767295.24,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:35:05.761175
3408,USDC,USDC,usd-coin,34977,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76558115484.99332,76558115484.99332,False,76549271946.36,,6,60901219650.23,60894184703.17608,,2025-11-30T07:33:00.000Z,0.9998844859414256,5551807666.03162,-55.2601,0.02150201,-0.02701098,0.0102221,0.01330939,0.01606417,0.00163256,76549271946.35684,2.4768,76549271946.36,,2025-11-30T07:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-11-30 09:35:05.761175
5426,Solana,SOL,solana,1055,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,559529693.6636956,615070760.122253,True,83936606184.84,,7,525236893.3,71677285159.69261,,2025-11-30T07:33:00.000Z,136.4665850286199,2429973674.3981466,-46.2539,0.14694648,-0.75146757,6.33894355,-26.61798335,-34.98255795,-31.88531382,76357106516.39436,2.4706,83936606184.84,,2025-11-30T07:33:00.000Z,,,,,,2025-11-30 09:35:05.761175
1958,TRON,TRX,tron,1262,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94679863616.942,94679860969.1886,True,26517336342.12,,8,94667886298.43,26513982552.105106,,2025-11-30T07:33:00.000Z,0.2800736721692795,338160079.1912864,-33.5647,-0.01969337,-0.3825713,2.25318709,-5.15183498,-16.26612938,-17.37534726,26517337083.683506,0.858,26517336342.12,,2025-11-30T07:33:00.000Z,,,,,,2025-11-30 09:35:05.761175
74,Dogecoin,DOGE,dogecoin,1352,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151984756383.70523,151984756383.70523,True,22656292462.25,,9,,,,2025-11-30T07:33:00.000Z,0.1490695053986191,606475898.5995386,-48.1908,-0.12794405,-0.09277442,4.86425138,-19.49637718,-36.2047769,-30.00276148,22656292462.248554,0.7331,22656292462.25,,2025-11-30T07:33:00.000Z,,,,,,2025-11-30 09:35:05.761175
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35893941446.25879,44994771011.645424,False,18800792422.02,,10,37997904336.0,15877194079.01787,,2025-11-30T07:33:00.000Z,0.4178439405137269,385418121.35327345,-33.145,-0.09003267,0.25699531,2.70328024,-31.95863941,-48.11838341,-49.63406135,14998065934.473755,0.4853,18802977323.12,,2025-11-30T07:33:00.000Z,,,,,,2025-11-30 09:35:05.761175
1,Bitcoin,BTC,bitcoin,12489,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19955662.0,19955662.0,False,1815582478750.16,,1,,,,2025-11-30T07:34:00.000Z,90980.81931584916,36388296678.14415,-36.7608,0.03348039,0.54929164,6.40312505,-17.06979981,-20.59526749,-16.42267781,1815582478750.1572,58.7446,1910597205632.83,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:36:07.343555
1027,Ethereum,ETH,ethereum,11216,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120695511.86717604,120695511.86717604,True,362663054799.11,,2,,,,2025-11-30T07:34:00.000Z,3004.7766415558176,11665036923.347652,-41.4925,0.15699177,-0.12241874,7.91705378,-21.72739795,-27.4356874,-32.20403399,362663054799.1135,11.7343,362663054799.11,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:36:07.343555
825,Tether USDt,USDT,tether,160246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,184605105442.17764,186868037023.68668,True,186901015737.36,,3,,,,2025-11-30T07:34:00.000Z,1.0001764812977,53860652586.414375,-38.1702,-0.01261434,-0.02646128,0.07329818,0.03740949,-0.00219995,0.00609507,184637684790.74814,5.9741,186901015737.36,,2025-11-30T07:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-11-30 09:36:07.343555
52,XRP,XRP,xrp,1763,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60331635327.0,99985752852.0,False,219945138656.12,,4,,,,2025-11-30T07:34:00.000Z,2.199764790306493,2005381051.220942,-49.5995,0.03987866,0.70143977,8.8540065,-11.564234,-22.86555324,-20.12678678,132715407133.94597,4.2941,219976479030.65,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:36:07.343555
1839,BNB,BNB,bnb,2979,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137736331.65,137736331.65,137736331.65,False,120445767295.24,,5,,,,2025-11-30T07:34:00.000Z,874.4662054838656,1273845669.477227,-32.7621,0.03339977,-0.58147073,4.35807985,-20.22590974,-13.58888832,1.41489815,120445767295.24277,3.8971,120445767295.24,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:36:07.343555
3408,USDC,USDC,usd-coin,34977,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76558115484.99332,76558115484.99332,False,76542705361.02,,6,60901219650.23,60888961049.83351,,2025-11-30T07:34:00.000Z,0.9997987133842821,5553634389.753335,-55.2366,-0.00290061,-0.03724503,0.00488954,-0.00129908,0.0016051,-0.00863856,76542705361.0216,2.4766,76542705361.02,,2025-11-30T07:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-11-30 09:36:07.343555
5426,Solana,SOL,solana,1055,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,559529693.6636956,615070760.122253,True,83950600823.34,,7,525236893.3,71689235817.93074,,2025-11-30T07:34:00.000Z,136.48933792048751,2435157520.5511417,-46.1327,0.07446521,-0.70989912,6.35433431,-26.61157655,-34.96792166,-31.90680474,76369837435.011,2.471,83950600823.34,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:36:07.343555
1958,TRON,TRX,tron,1262,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94679863616.942,94679860969.1886,True,26516821078.3,,8,94667886298.43,26513467353.451866,,2025-11-30T07:34:00.000Z,0.2800682300000985,337939712.58398247,-33.6,-0.00450811,-0.37458918,2.25289338,-5.15587004,-16.26809327,-17.38868924,26516821819.84767,0.858,26516821078.3,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:36:07.343555
74,Dogecoin,DOGE,dogecoin,1352,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151984756383.70523,151984756383.70523,True,22657936038.06,,9,,,,2025-11-30T07:34:00.000Z,0.14908031948191808,605839018.2349297,-48.2634,-0.20911349,-0.03254264,4.86971441,-19.4933983,-36.19830902,-30.06138478,22657936038.064262,0.7331,22657936038.06,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:36:07.343555
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35893941446.25879,44994771011.645424,False,18808236934.08,,10,37997904336.0,15883480939.708675,,2025-11-30T07:34:00.000Z,0.4180093933406832,385324461.87681645,-33.1495,-0.13962937,0.34178372,2.74374908,-31.93590402,-48.09995301,-49.63644064,15004004688.556643,0.4855,18810422700.33,,2025-11-30T07:34:00.000Z,,,,,,2025-11-30 09:36:07.343555
1,Bitcoin,BTC,bitcoin,12489,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19955662.0,19955662.0,False,1815568679655.71,,1,,,,2025-11-30T07:35:00.000Z,90980.12782816758,36390099385.678055,-36.3172,0.02953715,0.56917101,6.39924259,-17.02802086,-20.59164071,-16.35026918,1815568679655.7063,58.7442,1910582684391.52,,2025-11-30T07:35:00.000Z,,,,,,2025-11-30 09:37:09.082961
1027,Ethereum,ETH,ethereum,11216,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120695511.86717604,120695511.86717604,True,362665124732.52,,2,,,,2025-11-30T07:35:00.000Z,3004.7937916003675,11670131483.799736,-41.4526,0.14586494,-0.10468003,7.91999796,-21.67846558,-27.44411864,-32.13297165,362665124732.51904,11.7343,362665124732.52,,2025-11-30T07:35:00.000Z,,,,,,2025-11-30 09:37:09.082961
825,Tether USDt,USDT,tether,160246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,184605105442.17764,186868037023.68668,True,186903062609.3,,3,,,,2025-11-30T07:35:00.000Z,1.0001874348667434,53862010426.72667,-37.8712,0.00597254,-0.0342833,0.06248219,0.03488098,-0.00641693,0.01433889,184639706875.51636,5.9742,186903062609.3,,2025-11-30T07:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-11-30 09:37:09.082961
52,XRP,XRP,xrp,1763,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60331635327.0,99985752852.0,False,219961988537.18,,4,,,,2025-11-30T07:35:00.000Z,2.1999333131267913,2005481993.2754395,-49.597,0.03898532,0.70721752,8.86218634,-11.50885102,-22.86054015,-20.10729842,132725574391.28447,4.2944,219993331312.68,,2025-11-30T07:35:00.000Z,,,,,,2025-11-30 09:37:09.082961
1839,BNB,BNB,bnb,2979,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137736331.65,137736331.65,137736331.65,False,120444882574.49,,5,,,,2025-11-30T07:35:00.000Z,874.4597821913211,1273849507.4179318,-32.7639,0.02212284,-0.58239438,4.36961354,-20.21326536,-13.59043219,1.41365321,120444882574.49057,3.8971,120444882574.49,,2025-11-30T07:35:00.000Z,,,,,,2025-11-30 09:37:09.082961
3408,USDC,USDC,usd-coin,34977,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76558115484.99332,76558115484.99332,False,76544361789.8,,6,60901219650.23,60890278722.458405,,2025-11-30T07:35:00.000Z,0.9998203496114785,5561694766.939713,-55.1262,0.00511943,-0.03633872,-0.00901649,0.00454874,0.00880306,0.00028302,76544361789.80196,2.4767,76544361789.8,,2025-11-30T07:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-11-30 09:37:09.082961
5426,Solana,SOL,solana,1055,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,559529693.6636956,615070760.122253,True,83948764195.9,,7,525236893.3,71687667438.23845,,2025-11-30T07:35:00.000Z,136.48635187797547,2435043421.707925,-46.1313,0.07481303,-0.70892867,6.35638096,-26.59939326,-34.97411382,-31.91423196,76368166655.55898,2.471,83948764195.9,,2025-11-30T07:35:00.000Z,,,,,,2025-11-30 09:37:09.082961
1958,TRON,TRX,tron,1262,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94679863616.942,94679860969.1886,True,26516132653.01,,8,94667886298.43,26512779015.230034,,2025-11-30T07:35:00.000Z,0.2800609589153754,338027029.0741407,-33.5804,-0.00701365,-0.38039243,2.25327751,-5.15576407,-16.27505756,-17.38827355,26516133394.537743,0.858,26516132653.01,,2025-11-30T07:35:00.000Z,,,,,,2025-11-30 09:37:09.082961
74,Dogecoin,DOGE,dogecoin,1352,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151984756383.70523,151984756383.70523,True,22657271964.51,,9,,,,2025-11-30T07:35:00.000Z,0.1490759501387825,605776735.3359023,-48.2709,-0.217301,-0.03362178,4.86442443,-19.49059606,-36.20348688,-30.08988385,22657271964.512245,0.7331,22657271964.51,,2025-11-30T07:35:00.000Z,,,,,,2025-11-30 09:37:09.082961
